id,repository_name,date(YYY-MM-DDThh-mm-ss),run_time(second),count_files,loc
tianocore/edk2,tianocore/edk2,2023-11-22T13-48-46,238.15848150699455,5244,2159755
tideways/php-xhprof-extension,tideways/php-xhprof-extension,2023-11-22T13-52-44,0.3978364399954444,7,1200
tizonia/tizonia-openmax-il,tizonia/tizonia-openmax-il,2023-11-22T13-52-44,28.828740105003817,517,138828
tj/luna,tj/luna,2023-11-22T13-53-13,2.5445735510002123,42,8040
tmate-io/tmate,tmate-io/tmate,2023-11-22T13-53-16,19.460940240998752,172,51757
tmk/tmk_keyboard,tmk/tmk_keyboard,2023-11-22T13-53-35,194.1845968380003,3423,1697224
tmux/tmux,tmux/tmux,2023-11-22T13-56-49,24.30038151199551,191,85956
tomojitakasu/RTKLIB,tomojitakasu/RTKLIB,2023-11-22T13-57-14,12.697866139002144,152,70353
topotam/PetitPotam,topotam/PetitPotam,2023-11-22T13-57-26,0.1963743369997246,4,3978
torvalds/linux,torvalds/linux,2023-11-22T13-57-26,3802.597061219,57407,33088398
tostercx/GTAO_Booster_PoC,tostercx/GTAO_Booster_PoC,2023-11-22T15-00-49,0.1290462489996571,1,138
toverainc/willow,toverainc/willow,2023-11-22T15-00-49,1.817521101998864,39,4441
tporadowski/redis,tporadowski/redis,2023-11-22T15-00-51,38.74055739699543,531,196716
troydhanson/uthash,troydhanson/uthash,2023-11-22T15-01-30,7.529878839995945,114,11088
TrungNguyen1909/qemu-t8030,TrungNguyen1909/qemu-t8030,2023-11-22T15-01-37,329.8697015860016,5748,2092344
TryQuiet/quiet,TryQuiet/quiet,2023-11-22T15-07-07,51.38480785499996,1060,230334
tsherif/space-shooter.c,tsherif/space-shooter.c,2023-11-22T15-07-59,2.4482453070013435,32,12717
tsl0922/ttyd,tsl0922/ttyd,2023-11-22T15-08-01,2.793451520999952,9,17407
tsoding/olive.c,tsoding/olive.c,2023-11-22T15-08-04,1.291437446998316,20,14954
TsudaKageyu/minhook,TsudaKageyu/minhook,2023-11-22T15-08-05,0.6566292169954977,13,2950
tursodatabase/libsql,tursodatabase/libsql,2023-11-22T15-08-06,43.95177705999959,433,665784
tvheadend/tvheadend,tvheadend/tvheadend,2023-11-22T15-08-50,40.49732390799909,492,210245
twitter/fatcache,twitter/fatcache,2023-11-22T15-09-30,5.002572718003648,45,10805
twitter/twemproxy,twitter/twemproxy,2023-11-22T15-09-35,5.648520408001787,54,21640
tyilo/insert_dylib,tyilo/insert_dylib,2023-11-22T15-09-41,0.104470972000854,1,558
u-boot/u-boot,u-boot/u-boot,2023-11-22T15-09-41,540.3479821570072,10355,3026166
UberGuidoZ/Flipper,UberGuidoZ/Flipper,2023-11-22T15-18-41,69.24119202900329,1221,192478
ucb-bar/chipyard,ucb-bar/chipyard,2023-11-22T15-19-51,2.1293334150104783,39,9247
ufrisk/MemProcFS,ufrisk/MemProcFS,2023-11-22T15-19-53,18.550798311000108,199,374352
ufrisk/pcileech,ufrisk/pcileech,2023-11-22T15-20-11,4.813846733988612,93,32989
umlaeute/v4l2loopback,umlaeute/v4l2loopback,2023-11-22T15-20-16,1.300486666004872,13,7817
unbit/uwsgi,unbit/uwsgi,2023-11-22T15-20-17,20.58502885699272,248,119451
unicorn-engine/unicorn,unicorn-engine/unicorn,2023-11-22T15-20-38,36.98046698101098,591,472147
unikraft/unikraft,unikraft/unikraft,2023-11-22T15-21-15,45.511818876999314,751,177033
universal-ctags/ctags,universal-ctags/ctags,2023-11-22T15-22-00,42.04537277399504,677,210406
ValdikSS/GoodbyeDPI,ValdikSS/GoodbyeDPI,2023-11-22T15-22-42,1.3302585090132195,17,3751
valinet/ExplorerPatcher,valinet/ExplorerPatcher,2023-11-22T15-22-44,3.9464027999929385,65,34227
vanhauser-thc/thc-hydra,vanhauser-thc/thc-hydra,2023-11-22T15-22-48,10.14808349800296,86,29594
vanhoefm/krackattacks-scripts,vanhoefm/krackattacks-scripts,2023-11-22T15-22-58,47.83190885798831,751,480546
varnish/hitch,varnish/hitch,2023-11-22T15-23-46,2.782170286009205,34,12611
